Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,NUPUC1 NUPUC1,127 N German St,SW corner of German and 2nd North Street,New Ulm,MN,56073,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.31573,-94.459497,2024-12-09,87923,2024-12-09 00:50:39 UTC,,,,2017-10-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UNIV OF FLORIDA GARAGE 7 UNIT 1,226 Gale Lemerand Dr. Site 0001,"University of Florida, Parking Garage 7, Level 1. NE Corner of Garage. Parking Spaces located immediately to the left after entering garage from NE entrance.",Gainesville,FL,32611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.650684,-82.350977,2024-12-09,87924,2024-12-09 00:50:16 UTC,,,,2017-10-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SARASOTA PARK CITY HALL 01,1525 1st St,Sarasota City Hall Parking Lot. Station is located in SW corner of lot. Enter lot from 1st Street.,Sarasota,FL,34236,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.337475,-82.540299,2024-12-09,87926,2024-12-09 00:49:23 UTC,,,,2017-10-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,EVERGY @JOHNKNOX -295A,520 NW Murray Rd @ John Knox Village,The Pavilion parking lot,Lees Summit,MO,64081,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.921301,-94.404098,2024-12-09,87932,2024-12-09 00:50:49 UTC,,,,2017-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TOS FOUNDERS PARK1,Sycamore St,E of restrooms,Superior,CO,80027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.954902,-105.173354,2024-12-09,87934,2024-12-09 00:50:38 UTC,,,,2017-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TOS TOWN HALL1,Park Pl,NW corner of building,Superior,CO,80027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.953549,-105.166117,2024-12-09,87935,2024-12-09 00:50:38 UTC,,,,2017-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HILLS COUNTY COUNTY GARAGE 1,710 E Jackson Street,"Hillsborough County, County Center Garage. Level 1. First spaces on left after entering garage from Jackson Street. Parking Rates Apply.",Tampa,FL,33602,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.948705,-82.454124,2024-12-09,87936,2024-12-09 00:50:30 UTC,,,,2017-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MERCER ISLAND MI COMMUN CTR,8236 SE 24th MI Community Center,"NW corner of Community Center parking lot, next to the dumpster shed.",Mercer Island,WA,98040,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.590057,-122.228541,2024-12-09,87937,2024-12-09 00:50:10 UTC,,,,2017-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,R2I2 & RCPL R2I2 EV3,763 Fashion Dr,Located near the front entrance,Columbia,SC,29223,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.126854,-80.882872,2024-12-09,87940,2024-12-09 00:42:44 UTC,,,,2017-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,EVERGY @JOHNKNOX -297A,601 NW Shamrock Ave @ John Knox Village,Parking lot on the west side of the Lakeside Grille,Lees Summit,MO,64081,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.922896,-94.41006,2024-12-09,87952,2024-12-09 00:50:46 UTC,,,,2017-10-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BOULDER COUNTY PARKS PUBLIC 1,5201 St Vrain Rd,,Longmont,CO,80503,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.169549,-105.166605,2024-12-09,87955,2024-12-09 00:50:25 UTC,,,,2017-10-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Town of Sylva - Bridge Park,76 Railroad Ave,Located in the parking lot adjacent to Railroad Ave and Bridge Park,Sylva,NC,28779,,828-586-2719,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,GPS,35.374319,-83.224975,2022-12-13,87963,2024-12-06 14:50:18 UTC,LG,,,2017-10-01,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Residence Inn - Secaucus Meadowlands,800 Plaza Dr,,Secaucus,NJ,07094,,201-223-9901,E,,Public,24 hours daily; for guest use only,,,,,,2,,,Non-Networked,,200-8,40.786973,-74.046449,2024-11-06,87965,2024-11-06 19:40:58 UTC,P,,,2016-03-15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,AMCE,5150 N 6th St,,Fresno,CA,93710,,559-473-1371,E,,Public,8am-5pm M-F,,,,,,2,,,Non-Networked,,200-9,36.811291,-119.762814,2023-01-10,87970,2023-02-14 15:54:11 UTC,P,,,2017-10-09,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,HILLSBORO OR PUB WORKS 2,4415 Northeast 30th,,Hillsboro,OR,97124,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.551867,-122.94907,2024-12-09,87980,2024-12-09 00:47:37 UTC,,,,2017-10-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HILLSBORO OR PUB WORKS 1,4415 NE 30th Ave,,Hillsboro,OR,97124,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.551864,-122.949149,2024-12-09,87981,2024-12-09 00:47:14 UTC,,,,2017-10-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SECAUCUS MUNICIPAL LOT,1535 Paterson Plank Rd,Spot 51 near main entrance,Secaucus,NJ,07094,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.79902,-74.058645,2024-12-09,87983,2024-12-09 00:45:13 UTC,,,,2017-10-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WEENERGIES WISC 1,700 S Lynndale Dr,,Appleton,WI,54914,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.255047,-88.445017,2024-12-09,87988,2024-12-09 00:50:11 UTC,,,,2017-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BDN - CIRA STATION 02,2929 Walnut St,level 4 parking garage,Philadelphia,PA,19104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.952076,-75.183723,2024-12-09,87989,2024-12-09 00:48:17 UTC,,,,2017-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MAA PROMENADE STATION 1,10851-10999 Westminster Blvd,,Westminster,CO,80020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.894825,-105.07406,2024-12-09,88007,2024-12-09 00:46:52 UTC,,,,2017-10-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,EVERGY @JOHNKNOX -296A,608 NW Pryor Rd @ John Knox Village,North side of the Public Safety Bldg,Lees Summit,MO,64081,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.92509,-94.416088,2024-12-09,88011,2024-12-09 00:50:48 UTC,,,,2017-10-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DILLSBORO NC TOWN HALL PARK,Depot St Town Hall Park,Across the street from Town Hall on Depot Street,Dillsboro,NC,28275,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.369982,-83.249138,2024-12-09,88015,2024-12-09 00:45:35 UTC,,,,2017-10-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DC CORRIDOR WALLYPARKDC1,18613 International Blvd,,SeaTac,WA,98188,,888-758-4389,T,2023-03-16,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.436233,-122.296635,2024-12-09,88018,2024-12-09 00:45:01 UTC,,,,2017-10-15,,,,,CHADEMO J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,COLUMBIA ASSOC STATION #3,6800 Cradlerock Way,Front Parking Lot,Columbia,MD,21045,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.193601,-76.840939,2024-12-09,88033,2024-12-09 00:48:22 UTC,,,,2017-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City of Mount Vernon - City Hall,213 1st St W,,Mt. Vernon,IA,52314,,319-895-8742,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,41.923375,-91.418377,2024-08-15,88037,2024-08-15 19:57:12 UTC,LG,,,2017-09-20,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Hamden Chevrolet Mazda Isuzu,200 Skiff St,Located behind service department entrance on right side of the building,Hamden,CT,06517,,203-288-7761,E,,Public - Call ahead,Dealership business hours,,,,,,3,,,Non-Networked,,GPS,41.3729709,-72.9100121,2023-09-14,88038,2024-01-31 22:07:01 UTC,P,,,2017-10-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Daniel's Run Peace Church,3729 Old Lee Hwy,Located in the rear of the church building,Fairfax,VA,22030,,703-359-0990,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,38.85116,-77.297848,2023-01-10,88039,2023-02-14 15:54:11 UTC,P,,,2019-01-18,,,,,J1772,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Baltimore Street Garage,15 Guilford Ave,,Baltimore,MD,21202,,410-685-1109,E,,Public,24 hours daily,,,,,,8,,,Non-Networked,,200-9,39.290084,-76.610788,2024-11-06,88041,2024-11-06 19:40:58 UTC,P,,,2017-10-01,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,MGE MAD COLLEGE GP,1701 Wrights Street,Southeast corner of building,Madison,WI,53704,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.121733,-89.325921,2024-12-09,88047,2024-12-09 00:50:53 UTC,,,,2017-10-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HARRIS TEETER MORCROFT,3908 Colony Rd,,Charlotte,NC,28211,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.153275,-80.825473,2024-12-09,88081,2024-12-09 00:51:00 UTC,,,,2017-10-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,COLLEGE HALL PARKING GARAGE,821 E Boone Ave,,Spokane,WA,99202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.668201,-117.397214,2024-12-09,88084,2024-12-09 00:49:29 UTC,,,,2017-10-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MUNICIP STATION NEWTOWN EV01,3 Primrose St,,Newtown,CT,06470,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.400776,-73.284796,2024-12-09,88085,2024-12-09 00:48:53 UTC,,,,2017-10-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Tom's Family Market,20597 State St,State St. (M-68) and Veteran's Dr.,Onaway,MI,49765,,800-423-6634,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,45.357097,-84.22614,2023-06-12,88092,2024-01-31 22:07:01 UTC,T,,,2017-10-16,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,INSPIRE ON EARL STATION 1,7320 E Earll Dr,,Scottsdale,AZ,85251,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.48433,-111.923233,2024-12-09,88100,2024-12-09 00:49:23 UTC,,,,2017-10-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BEDROCK FIN DIST 2-1,131 W Lafayette Blvd,2nd level elevators,Detroit,MI,48226,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.330933,-83.048489,2024-12-09,88103,2024-12-09 00:51:03 UTC,,,,2017-10-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UNIV OF FLORIDA GARAGE 4 #3,759 Newell Dr Site 0001,"TAPS Parking Garage. Enter Garage from Newell Drive and stations are immediately on left as you enter, adjacent to Stairwell A.",Gainesville,FL,32611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.645543,-82.343205,2024-12-09,88113,2024-12-09 00:50:16 UTC,,,,2017-10-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UNIV OF FLORIDA LEVIN LAW 01,450 Village Dr Site 0001,University of Florida Levin College of Law. Parking Lot adjacent College of Law facility.,Gainesville,FL,32603,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.648467,-82.359446,2024-12-09,88114,2024-12-09 00:50:15 UTC,,,,2017-10-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,VAS GARAGE VAS STATION,4250 Campbell Ave,Located on ramp to level 2,Arlington,VA,22206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.841383,-77.091208,2024-12-09,88119,2024-12-09 00:46:10 UTC,,,,2017-10-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WALMART EVSE BURLINGTON DCEC,2106 Mt Holly Rd,ChargePoint BMW & VW Express Corridor Location,Burlington,NJ,08016,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.048523,-74.842584,2024-12-09,88121,2024-12-09 00:39:09 UTC,,,,2017-10-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Waterford Township - Department of Public Works,5240 Civic Center Dr,,Waterford,MI,48329,,248-674-2278,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,42.669627,-83.391165,2024-08-15,88126,2024-08-15 19:57:12 UTC,LG,,,2017-10-18,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Vermont Artisan Coffee & Tea,11 Cabin Ln,,Waterbury,VT,05677,,802-244-8338,E,,Public,7am-5:30pm daily,,,,,,2,,,Non-Networked,,GPS,44.395347,-72.719512,2024-06-13,88127,2024-06-13 17:18:06 UTC,P,,,2017-05-01,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false,
ELEC,CITY GARAGES E 2ND GARAGE 1,402 E 2nd St,Garage Parking Fee - Near NE Elevator Entrance on Level 1,Des Moines,IA,50309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.589376,-93.614864,2024-12-09,88131,2024-12-09 00:50:40 UTC,,,,2017-10-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Albert Township Park,4360 Hanson Ave,Hansen Ave and Olsen St,Lewiston,MI,49756,,800-423-6634,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,44.882836,-84.306298,2023-06-12,88139,2024-01-31 22:07:01 UTC,T,,,2017-11-08,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Briley Township Park,11238 Parland St,Parland St and State St (M-32),Atlanta,MI,49709,,800-423-6634,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,45.004067,-84.146184,2023-06-12,88140,2024-01-31 22:07:01 UTC,T,,,2017-12-20,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,THE FLATS EV CHARGER 01,8300 NW 36th St,"Residential Parking Only. 6th Floor, NE corner by elevator.",Doral,FL,33166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.809712,-80.330942,2024-12-09,88147,2024-12-09 00:50:21 UTC,,,,2017-10-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UNIV OF FLORIDA EAST CAMPUS 1,2046 NE Waldo Rd Site 0016,University of Florida. East Campus location.,Gainesville,FL,32609,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.672391,-82.299321,2024-12-09,88155,2024-12-09 00:50:16 UTC,,,,2017-10-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WINTER PARK CITY HALL,401 S Park Ave,"The charging station is NOT free. Please note that the energy rate applies throughout, while the station time rate only starts after the first 3 hours. Thank you!",Winter Park,FL,32789,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.594559,-81.352082,2024-12-09,88157,2024-12-09 00:51:42 UTC,,,,2017-10-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BDN - 640 FREEDOM,640 Freedom Business Center Dr,Left of flagpoles N side,King of Prussia,PA,19406,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.094623,-75.411867,2024-12-09,88160,2024-12-09 00:47:11 UTC,,,,2017-10-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BDN - 630 FREEDOM,630 Freedom Business Center Dr,Right of flagpoles S side,King of Prussia,PA,19406,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.092178,-75.41162,2024-12-09,88161,2024-12-09 00:47:11 UTC,,,,2017-10-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BDN - MOC 1040 1060,1060 First Ave,West Side,King of Prussia,PA,19406,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.097684,-75.410195,2024-12-09,88164,2024-12-09 00:47:11 UTC,,,,2017-10-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BMW HILLIARD STATION 4,5550 Britton Pkwy,,Hilliard,OH,43026,,888-758-4389,T,2022-12-30,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.066924,-83.135571,2024-12-09,88166,2024-12-09 00:31:11 UTC,,,,2017-10-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AUBURN HILLS GARAGE EV 02,3380 Auburn Rd,3rd near elevator,Auburn Hills,MI,48326,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.633362,-83.221102,2024-12-09,88181,2024-12-09 00:50:04 UTC,,,,2017-10-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AUBURN HILLS COMMUNITYCENTER,1827 N Squirrel Rd,Near tennis court,Auburn Hills,MI,48326,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.670548,-83.221635,2024-12-09,88182,2024-12-09 00:49:58 UTC,,,,2017-10-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AUBURN HILLS AUBURN RD 01,3386 Auburn Rd,Near bottle Tasting Room,Auburn Hills,MI,48326,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.633372,-83.220772,2024-12-09,88183,2024-12-09 00:49:42 UTC,,,,2017-10-31,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,IRONHORSE IRONHORSE,1600 Iron Horse Dr,Near clubhouse,Longmont,CO,80501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.159432,-105.06196,2024-12-09,88184,2024-12-09 00:49:39 UTC,,,,2017-10-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PIE AE VILLATGRACYFARM,2600 Gracy Farms Ln,Right side outside gates,Austin,TX,78758,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.405175,-97.711583,2024-12-09,88242,2024-12-09 00:51:00 UTC,,,,2017-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,FIRST NORTH PARKING LOT,225 1st St NE,Parking lot North of building,Massillon,OH,44646,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.798888,-81.523418,2024-12-09,88272,2024-12-09 00:47:46 UTC,,,,2017-11-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAR CHARGER #1 SOMA DUAL 1,288 106th Ave NE,Around the corner to the right.,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.612754,-122.198497,2024-12-09,88290,2024-12-09 00:49:50 UTC,,,,2017-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,RSP GARAGE RSP EV1,6621-6665 S Park Dr,In private locked gaged area.,Charlotte,NC,28211,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.152842,-80.828638,2024-12-09,88291,2024-12-09 00:49:37 UTC,,,,2017-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GREENE 750 BUILDING NO. 11,23 Wheldon Shivers Dr,Back of Development adjacent to Building No. 11,Ewing Township,NJ,08628,,888-758-4389,T,2024-12-07,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.274146,-74.823092,2024-12-09,88292,2024-12-09 00:43:15 UTC,,,,2017-11-03,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Poudre Valley REA,7649 REA Pkwy,,Fort Collins,CO,80528,,800-432-1012,E,,Public - Credit card at all times,24 hours daily; maximum session time of three hours,CREDIT Debit,,,,,1,,,Non-Networked,,200-8,40.478364,-104.978628,2023-01-10,88339,2023-02-14 15:54:11 UTC,T,,,2017-10-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,,,,,,,$0.10 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
