Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,geometry,index_right,GEOID_20,TRACT_20_N,AREA_SQMI
ELEC,Columbia Center Tower,701 5th Ave,,Seattle,WA,98104,,888-998-2546,E,,Public,24 hours daily,,,,,,7.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.604817,-122.330568,2024-12-09,241218,2024-12-09 00:14:00 UTC,,,,2022-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,POINT (-122.330568 47.604817),120.0,53033008102,Census Tract 81.02,0.250155997697
ELEC,KING COUNTY DES SAFETY TRAIN 2,3401 S. Norfolk St.,,Seattle,WA,98118,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.512,-122.28809,2024-12-09,241242,2024-12-09 01:37:01 UTC,,,,2023-01-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.28809 47.512),170.0,53033011700,Census Tract 117,1.35744620849
ELEC,KING COUNTY DES SAFETY TRAIN 3,3401 S. Norfolk St,,Seattle,WA,98118,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.511906,-122.2884,2024-12-09,241243,2024-12-09 01:37:01 UTC,,,,2023-01-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.2884 47.511906),170.0,53033011700,Census Tract 117,1.35744620849
ELEC,521603_Pike Tower,520 Pike St.,,Seattle,WA,98101,,855-900-7584,E,,Public,24 hours daily,,,,,,4.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.611198,-122.334788,2024-12-09,250807,2024-12-09 02:43:31 UTC,,,,2023-01-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.334788 47.611198),121.0,53033008200,Census Tract 82,0.145086297145
ELEC,Walgreens at 4412 Rainier Ave Seattle,4412 Rainier Ave S,,Seattle,WA,98118,,888-264-2208,E,,Public,Mon 8:00am - 11:59pm; Tue 8:00am - 11:59pm; Wed 8:00am - 11:59pm; Thu 8:00am - 11:59pm; Fri 8:00am - 11:59pm; Sat 8:00am - 11:59pm; Sun 8:00am - 11:59pm,,,,,,2.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.563966,-122.287468,2024-12-09,253567,2024-12-09 02:51:17 UTC,,,,2023-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.287468 47.563966),144.0,53033010101,Census Tract 101.01,0.336526132481
ELEC,Aurora Shopping Center,13025 Aurora Ave N,,Aurora,WA,98133,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,1.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.725432,-122.346418,2024-12-09,253603,2024-12-09 02:49:41 UTC,,,,2023-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.346418 47.725432),7.0,53033000404,Census Tract 4.04,0.243618831559
ELEC,SCC SUMMIT SCC SUMMIT #1,1009 Olive Way,,Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.615003,-122.331809,2024-12-09,254512,2024-12-09 01:50:55 UTC,,,,2023-02-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.331809 47.615003),122.0,53033008300,Census Tract 83,0.0918731526263
ELEC,SCC SUMMIT SCC SUMMIT #3,1009 Olive Way,,Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.61488,-122.331476,2024-12-09,254513,2024-12-09 01:50:55 UTC,,,,2023-02-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.331476 47.61488),122.0,53033008300,Census Tract 83,0.0918731526263
ELEC,SCC SUMMIT SCC SUMMIT #2,1009 Olive Way,,Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614938,-122.331583,2024-12-09,254514,2024-12-09 01:50:55 UTC,,,,2023-02-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.331583 47.614938),122.0,53033008300,Census Tract 83,0.0918731526263
ELEC,SCC SUMMIT SCC SUMMIT #4,1009 Olive Way,,Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614938,-122.331508,2024-12-09,254515,2024-12-09 01:50:55 UTC,,,,2023-02-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.331508 47.614938),122.0,53033008300,Census Tract 83,0.0918731526263
ELEC,Portage Bay,2915 Fuhrman Ave E,,Seattle,WA,98102,,855-900-7584,E,,Public,24 hours daily,,,,,,2.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.648127,-122.317529,2024-12-09,255634,2024-12-09 02:45:51 UTC,,,,2023-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.317529 47.648127),83.0,53033006100,Census Tract 61,0.725908245906
ELEC,ARTIX ARTIX 1,400 Queen Anne Ave N,Retail Garage,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.622256,-122.356564,2024-12-09,258947,2024-12-09 01:51:05 UTC,,,,2023-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.356564 47.622256),96.0,53033007101,Census Tract 71.01,0.191132726679
ELEC,Eclipse Fremont,"909 N 39th St,",,Seattle,WA,98103,,800-663-5633,E,,Public,24 hours daily,,,,,,4.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6539512,-122.3469551,2024-12-09,258976,2024-12-09 00:12:46 UTC,,,,2022-04-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3469551 47.6539512),74.0,53033005402,Census Tract 54.02,0.179104319659
ELEC,AMZ SEA29 - 6,207 Boren Ave N,Level P3,Seattle,WA,98109,,888-758-4389,T,2024-10-17,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.620085,-122.336021,2024-12-09,258980,2024-12-09 00:52:38 UTC,,,,2023-04-12,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336021 47.620085),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,ARTIX ARTIX 2,400 Queen Anne Ave N,Retail Garage,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.622256,-122.356521,2024-12-09,258983,2024-12-09 01:51:05 UTC,,,,2023-04-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.356521 47.622256),96.0,53033007101,Census Tract 71.01,0.191132726679
ELEC,BIOMED REALTY DEXTER YARD-S2,700 Dexter Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.625644,-122.341968,2024-12-09,260851,2024-12-09 01:37:37 UTC,,,,2023-05-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.341968 47.625644),90.0,53033006702,Census Tract 67.02,0.117659119443
ELEC,BIOMED REALTY DEXTER YARD-S5,700 Dexter Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.625645,-122.341914,2024-12-09,260852,2024-12-09 01:48:24 UTC,,,,2023-05-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.341914 47.625645),90.0,53033006702,Census Tract 67.02,0.117659119443
ELEC,BIOMED REALTY DEXTER YARD- S3,700 Roy St,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.625578,-122.342054,2024-12-09,260904,2024-12-09 01:37:37 UTC,,,,2023-05-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.342054 47.625578),90.0,53033006702,Census Tract 67.02,0.117659119443
ELEC,SEATTLE HQ 2014-2015,Helix Way,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.628913,-122.374255,2024-12-09,260963,2024-12-09 00:52:57 UTC,,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.374255 47.628913),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ 1022-1023,1280 16th Ave. W,,Seattle,WA,98119,,888-758-4389,T,2024-01-24,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.630972,-122.377102,2024-12-09,260964,2024-12-09 00:52:59 UTC,,,,2023-05-18,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.377102 47.630972),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ 2002-2003,Helix Way,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.628833,-122.374083,2024-12-09,260965,2024-12-09 00:53:00 UTC,,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.374083 47.628833),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ 2247-2248,Helix Way,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.62887,-122.37405,2024-12-09,260966,2024-12-09 00:53:07 UTC,,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.37405 47.62887),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ 2242-2243,Helix Way,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.628949,-122.374183,2024-12-09,260967,2024-12-09 00:53:07 UTC,,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.374183 47.628949),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ 2238-2239,Helix Way,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.62902,-122.374217,2024-12-09,260968,2024-12-09 00:53:08 UTC,,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.374217 47.62902),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ 2012-2013,Helix Way,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.628906,-122.374292,2024-12-09,260969,2024-12-09 00:53:08 UTC,,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.374292 47.628906),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ 2244,Helix Way,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.628952,-122.374166,2024-12-09,260970,2024-12-09 00:53:25 UTC,,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.374166 47.628952),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ 2008-2009,Helix Way,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.62877,-122.374164,2024-12-09,260971,2024-12-09 00:53:29 UTC,,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.374164 47.62877),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ 2004-2005,1280 16th Ave. W,,Seattle,WA,98119,,888-758-4389,T,2024-05-11,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.631008,-122.377303,2024-12-09,260972,2024-12-09 00:53:29 UTC,,,,2023-05-18,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.377303 47.631008),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ 2240-2241,Helix Way,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.628986,-122.374253,2024-12-09,260973,2024-12-09 00:53:30 UTC,,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.374253 47.628986),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ 2245-2246,Helix Way,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.628828,-122.374029,2024-12-09,260974,2024-12-09 00:53:30 UTC,,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.374029 47.628828),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ 2006-2007,Helix Way,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.628831,-122.374123,2024-12-09,260975,2024-12-09 00:53:30 UTC,,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.374123 47.628831),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ 2249-2250,Helix Way,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.628816,-122.374053,2024-12-09,260976,2024-12-09 00:53:30 UTC,,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.374053 47.628816),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ 2251-2252,Helix Way,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.62879,-122.373934,2024-12-09,260977,2024-12-09 00:53:30 UTC,,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.373934 47.62879),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ 2253-2254,Helix Way,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.628781,-122.373925,2024-12-09,260978,2024-12-09 00:53:31 UTC,,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.373925 47.628781),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ 2016-2017,Helix Way,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.628977,-122.374338,2024-12-09,260979,2024-12-09 00:53:31 UTC,,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.374338 47.628977),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ 2010-2011,Helix Way,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.628839,-122.374202,2024-12-09,260980,2024-12-09 00:53:31 UTC,,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.374202 47.628839),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ STAT1 2022-2023,Helix Way,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.629146,-122.374483,2024-12-09,260981,2024-12-09 01:01:41 UTC,,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.374483 47.629146),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ STATION 3,1280 16th Ave W,,Seattle,WA,98119,,888-758-4389,T,2024-05-13,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.630379,-122.377129,2024-12-09,260985,2024-12-09 01:06:53 UTC,,,,2023-05-18,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.377129 47.630379),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ ST 2 2004-2205,Helix Way,,Seattle,WA,98119,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.629039,-122.372364,2024-12-09,260986,2024-12-09 01:06:53 UTC,,,,2023-05-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.372364 47.629039),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,SEATTLE HQ STATION 4,1280 16th Ave W,,Seattle,WA,98119,,888-758-4389,T,2024-05-11,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.630844,-122.377344,2024-12-09,260987,2024-12-09 01:06:53 UTC,,,,2023-05-18,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.377344 47.630844),79.0,53033005804,Census Tract 58.04,1.35288509162
ELEC,Helm,602 Terry Avenue North,,Seattle,WA,98109,,800-663-5633,T,2023-09-11,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,6.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6250127,-122.3364747,2024-12-09,261677,2024-12-09 00:18:33 UTC,,,,2019-10-14,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3364747 47.6250127),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,Mera,630 Boren Avenue North,,Seattle,WA,98109,,800-663-5633,T,2023-05-31,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,6.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6254177,-122.335525,2024-12-09,261678,2024-12-09 00:18:33 UTC,,,,2019-05-31,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.335525 47.6254177),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,Fred Hutchinson - Cancer Center,825 Eastlake Ave E,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,1.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.626531,-122.329993,2024-12-09,261886,2024-12-09 00:08:57 UTC,,,,2023-06-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.329993 47.626531),88.0,53033006600,Census Tract 66,0.752186307628
ELEC,AMZ SEA25.26-5,551 Boren Ave N,P1 North side of building,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.624088,-122.336144,2024-12-09,262914,2024-12-09 01:56:25 UTC,,,,2023-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336144 47.624088),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA25.26-6,551 Boren Ave N,P1 North Side,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.624117,-122.336165,2024-12-09,262915,2024-12-09 01:56:25 UTC,,,,2023-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336165 47.624117),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA25.26-7,551 Boren Ave N,P1 North Side,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.624108,-122.33611,2024-12-09,262916,2024-12-09 01:56:26 UTC,,,,2023-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.33611 47.624108),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA25.26-8,551 Boren Ave N,P1 North Side,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.624088,-122.336176,2024-12-09,262917,2024-12-09 01:56:26 UTC,,,,2023-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336176 47.624088),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA25.26-9,551 Boren Ave N,P1 North Side,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.624137,-122.336153,2024-12-09,262918,2024-12-09 01:56:26 UTC,,,,2023-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336153 47.624137),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA25.26-10,551 Boren Ave N,P1 North Side,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.624035,-122.336045,2024-12-09,262919,2024-12-09 01:56:26 UTC,,,,2023-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336045 47.624035),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA25.26- 11,551 Boren Ave N,East wall of level P1 parking garage,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.624014,-122.336271,2024-12-09,300469,2024-12-09 01:56:43 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336271 47.624014),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA24 03,510 Boren Ave N,Fiona P1 West Wall,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.624139,-122.335419,2024-12-09,300489,2024-12-09 01:56:51 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.335419 47.624139),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA24 07,510 Boren Ave N,Fiona P1 West Wall,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.623947,-122.335413,2024-12-09,300490,2024-12-09 01:56:52 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.335413 47.623947),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,AMZ SEA24 06,500 Boren Ave N,Fiona garage - p1 west wall,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.624,-122.335571,2024-12-09,300491,2024-12-09 01:56:52 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.335571 47.624),103.0,53033007303,Census Tract 73.03,0.121046989548
